Splice,TCGA_P,TCGA_q
SE_10_+_35626135_35772332_35772406_35790429_CCNY,0.3710744861936681,0.7580802918320115
SE_10_+_38299711_38301226_38301278_38305799_ZNF33A,0.4660389543432103,0.8178987196596054
SE_10_-_43127377_43109806_43109730_43090147_ZNF33B,0.06793732274012859,0.42245125218363894
SE_10_-_43132368_43127887_43127743_43127472_ZNF33B,0.4578098126177048,0.8125736858413826
SE_10_+_45939276_45939564_45939734_45940956_ALOX5,0.9503495577302699,0.9877848707877506
SE_10_+_51555836_51556751_51556856_51562271_MSMB,0.03853466149529507,0.3191126097068864
SE_10_+_51565296_51568294_51568390_51579128_NCOA4,0.0467055817366954,0.35632895725771424
SE_10_+_51565296_51579128_51579282_51580556_NCOA4,0.42638773692074905,0.7918878207199
SE_10_+_51580696_51580880_51580968_51581270_NCOA4,0.2150738453803209,0.6853678538193765
SE_10_+_51586411_51586610_51586698_51589225_NCOA4,0.5602932567435144,0.8642773210788328
SE_10_+_60146098_60146410_60146476_60147950_TFAM,0.7649914365339051,0.9323557753042839
SE_10_+_60148579_60150525_60150620_60154118_TFAM,0.9305134512380571,0.9823388703045713
SE_10_-_61822869_61819764_61819456_61819188_ANK3,0.053492782153058874,0.3753862995343209
SE_10_-_61840295_61836206_61828395_61827767_ANK3,0.26298141538569414,0.738324125081519
SE_10_-_61842373_61841934_61841908_61840376_ANK3,0.18256591584765905,0.64255325882777
SE_10_+_64893260_64905969_64906053_64911910_NRBF2,0.23738935239035888,0.7125423899212323
SE_10_-_69726440_69718893_69718870_69716733_HERC4,0.9227412124144455,0.9806515864587488
SE_10_-_70276508_70266475_70266342_70263452_SLC25A16,0.2655604969910941,0.7415858222561892
SE_10_+_70515293_70516030_70516240_70517051_CCAR1,0.3088124994158775,0.7530789157296208
SE_10_+_70892803_70893288_70893393_70915568_VPS26A,0.23251467280225832,0.7064776659240857
SE_10_+_70892803_70915568_70915643_70916763_VPS26A,0.6745467701004413,0.9086866360201719
SE_10_+_70925866_70928245_70928387_70930912_VPS26A,0.17037400300903854,0.6252704011459606
SE_10_+_71103745_71119653_71119801_71124539_HK1,0.030620476914101396,0.2854155012079669
SE_10_-_71930169_71922515_71922446_71921687_SAR1A,0.051785931199299425,0.37100276046335173
SE_10_-_73887840_73862725_73862608_73857208_ASCC1,0.11010308774300828,0.5230812666858975
SE_10_-_73970490_73964263_73964180_73963282_ASCC1,NaN,NaN
SE_10_+_73975896_73979812_73980137_73983646_ANAPC16,0.7288134184563234,0.9230578722459317
SE_10_-_74167687_74139341_74139222_74135630_MICU1,0.25546562595655353,0.7297484588163586
SE_10_-_74267913_74237361_74237251_74237014_MICU1,0.4908963310941057,0.8319766303900493
SE_10_-_74283560_74268027_74267913_74237014_MICU1,0.34626770644391636,0.7530789157296208
SE_10_-_74806683_74803715_74803645_74790128_P4HA1,2.0772297745615622e-5,0.00237240412552676
SE_10_-_74806683_74804809_74804739_74790128_P4HA1,2.816575625730619e-6,4.4677930863151944e-4
SE_10_-_74906034_74901243_74901145_74899495_ECD,NaN,NaN
SE_10_-_74914014_74912179_74912051_74908162_ECD,0.1386677511316651,0.5796088364629176
SE_10_-_74916033_74914206_74914014_74912179_ECD,0.9389315426234714,0.9852420022556327
SE_10_-_74927624_74923708_74923491_74920309_ECD,0.8808132593310569,0.9692425315367571
SE_10_+_74994698_74994951_74995076_74999070_FAM149B1,0.32151178298998784,0.7530789157296208
SE_10_-_75156277_75155867_75155802_75148172_ANXA7,0.9467934258248565,0.9872779523248862
SE_10_-_75173770_75160615_75160561_75158143_ANXA7,0.35634487918611923,0.7531008346835975
SE_10_-_75204483_75199659_75199630_75198178_PPP3CB,0.16730912361695763,0.622828390100806
SE_10_-_75238257_75236969_75236916_75234788_PPP3CB,0.8831514629468624,0.9693871079592615
SE_10_-_75265066_75264748_75264608_75260596_USP54,0.39998308455160614,0.773747765695104
SE_10_+_75506762_75510866_75511001_75519380_SEC24C,0.902363153353934,0.9774948299557057
SE_10_+_75520607_75521856_75521924_75523248_SEC24C,0.9917701159072034,0.9986546860780606
SE_10_-_75581440_75579375_75579290_75577312_CAMK2G,0.8978801522590703,0.9751511239017536
SE_10_-_75581440_75579403_75579290_75577312_CAMK2G,0.797280150281458,0.944178773617415
SE_10_-_75597226_75585105_75585037_75583842_CAMK2G,0.07589308804194858,0.44560375023347165
SE_10_-_75601927_75599359_75599297_75597269_CAMK2G,0.168740028239204,0.6235905851356671
SE_10_-_75612950_75612077_75612012_75609091_CAMK2G,0.5252183768569425,0.8471288069599126
SE_10_+_75868914_75871667_75871870_75873942_VCL,0.6394029238619401,0.8960540069496933
SE_10_+_75960596_75984296_75984349_76074425_ADK,0.48515770638056566,0.8302270798640755
SE_10_+_76158337_76285014_76285184_76349040_ADK,0.060430624520943506,0.39688220969160193
SE_10_+_76970947_76971240_76971417_76971988_VDAC2,NaN,NaN
SE_10_+_76973828_76977646_76977749_76978821_VDAC2,0.02044273375504591,0.23116481407562312
SE_10_+_76973828_76977704_76977749_76978821_VDAC2,0.042878891761551644,0.340319543299987
SE_10_-_79584142_79581859_79580840_79579776_DLG5,0.3754903339199438,0.7588668406842556
SE_10_+_79797062_79797723_79797740_79799962_RPS24,0.12340339003623581,0.5541479773733535
SE_10_+_79797062_79799962_79799983_79800373_RPS24,0.6551347658382423,0.9013301961918782
SE_10_+_81067328_81070681_81070941_81072399_ZMIZ1,0.9124191971348987,0.9789327994812286
SE_10_+_81111339_81112073_81112148_81113463_PPIF,0.9013496618047954,0.9768904534319861
SE_10_+_81838542_81841396_81841490_81841597_TMEM254,0.22517651735170238,0.6975679934850537
SE_10_+_81838542_81841396_81841497_81841597_TMEM254,0.5055762837643021,0.8384337727039093
SE_10_-_81932563_81931637_81931369_81930671_ANXA11,3.6737351427728986e-4,0.018007609041034024
SE_10_-_81965099_81935911_81935863_81932625_ANXA11,0.7733164775921892,0.9359238341757072
SE_10_-_81965099_81940892_81940697_81935911_ANXA11,0.07807248673909291,0.44852408000361177
SE_10_+_82249070_82264484_82264534_82266984_TSPAN14,0.38382227577516004,0.7644984673226549
SE_10_-_88212977_88211888_88211724_88206206_WAPAL,0.7220450850931495,0.9216575955651221
SE_10_+_88930731_88935646_88935852_88939832_FAM35A,0.34172195987235,0.7530789157296208
SE_10_+_89268290_89272881_89272978_89280793_MINPP1,0.7268514214678046,0.9225794715029779
SE_10_+_89268290_89280793_89280926_89311839_MINPP1,0.8768508058337725,0.9683342731993344
SE_10_-_89527430_89519544_89519458_89516679_ATAD1,0.44797715101728075,0.8063588718311053
SE_10_-_89536078_89530798_89530709_89527480_ATAD1,0.2490152551745193,0.7227454204188526
SE_10_-_90983441_90982339_90982268_90975766_LIPA,0.5307038016705408,0.8510485985508629
SE_10_+_94757372_94759007_94759144_94773951_EXOC6,0.11287895108856873,0.5287901970395994
SE_10_-_95085583_95083115_95083027_95082930_MYOF,0.4754886630093065,0.8230441132152184
SE_10_-_97006972_96998442_96998325_96997868_PDLIM1,0.8586413684045654,0.9648629132085926
SE_10_-_97006972_96998442_96998327_96997868_PDLIM1,0.8626960691549145,0.9648629132085926
SE_10_-_97413047_97402963_97402749_97397193_ALDH18A1,0.5693938831383978,0.8666108128096537
SE_10_-_97446252_97444381_97444256_97443386_TCTN3,0.6749145583046351,0.9087645798408643
SE_10_-_97446252_97445393_97445313_97444381_TCTN3,0.22019550264553386,0.691273456765982
SE_10_-_97447349_97447112_97447004_97446916_TCTN3,0.17862899862755288,0.6369255725734932
SE_10_-_97959831_97956819_97956664_97951848_BLNK,0.7904791817357041,0.9437657050599494
SE_10_-_97976409_97975145_97975077_97969663_BLNK,0.4085612836743564,0.7790747280102837
SE_10_-_97987166_97983745_97983582_97976490_BLNK,0.598653104472946,0.8811284847173283
SE_10_-_99200928_99198460_99198427_99197507_EXOSC1,0.9154533571551507,0.9794720294408825
SE_10_-_99205489_99203068_99202994_99201016_EXOSC1,0.9254214766151001,0.9813592093241467
SE_10_+_99211675_99211847_99212041_99212172_ZDHHC16,0.7093252891782159,0.9173159914401803
SE_10_+_99213420_99213556_99213603_99214471_ZDHHC16,0.534121034513005,0.8523398540132778
SE_10_-_99221585_99221379_99221253_99220764_MMS19,7.535361740997271e-5,0.0060182773737013865
SE_10_-_99229403_99228163_99228009_99227340_MMS19,0.9836797680755658,0.9971863067281199
SE_10_-_99229403_99228861_99228723_99228163_MMS19,1.3965648431874436e-4,0.009613866262331218
SE_10_-_99237104_99236720_99236592_99236501_MMS19,0.0021319585968532476,0.06056989834492771
SE_10_+_99511219_99512614_99512634_99512795_ZFYVE27,0.727695757307246,0.9226534750057933
SE_10_+_99512939_99514484_99514615_99517022_ZFYVE27,0.010924884050341286,0.16314101811682108
SE_10_-_100150355_100148265_100148111_100147064_PYROXD2,0.0024579143686325046,0.06621152688407674
SE_10_-_100186972_100185742_100185575_100185477_HPS1,0.030105566120160094,0.2827595975808786
SE_10_-_100190328_100189646_100189548_100189399_HPS1,0.11185090556820917,0.5270333207443748
SE_10_-_100195392_100195171_100195029_100193848_HPS1,0.021288604811957858,0.23697578514363615
SE_10_-_101165513_101163631_101163481_101163391_GOT1,0.14675992198113053,0.5912328285525544
SE_10_+_101507147_101510126_101510153_101514286_CUTC,0.6495180037095226,0.8997974628777263
SE_10_-_101997779_101996726_101996607_101995521_CWF19L1,0.3805615254390855,0.761990389558169
SE_10_-_102286732_102286311_102286156_102276717_SEC31B/NDUFB8,0.6559360639995842,0.9015020836326375
SE_10_-_102746847_102746732_102746506_102743831_MRPL43,0.3516240650474375,0.7531008346835975
SE_10_-_103345619_103345235_103345073_103344676_POLL,0.28490952781378104,0.7530789157296208
SE_10_-_103557737_103553755_103553670_103552700_MGEA5,0.42050980383016134,0.7871893901891941
SE_10_-_103563492_103560157_103559999_103559212_MGEA5,0.06084648776716,0.39805848026581564
SE_10_-_103716354_103699695_103699620_103649247_C10orf76,0.846102793889984,0.9598437373810224
SE_10_-_104250306_104248895_104248820_104248032_ACTR1A,0.2496376669674133,0.7239999477996006
SE_10_-_104262357_104250370_104250306_104248895_ACTR1A,0.3314473772012435,0.7530789157296208
SE_10_+_104488286_104489076_104489151_104489480_SFXN2,0.3036372049258276,0.7530789157296208
SE_10_-_104860802_104860700_104860420_104859776_NT5C2,0.3560642390245309,0.7531008346835975
SE_10_-_104865463_104865138_104865115_104861083_NT5C2,0.021418614371910973,0.23749708227339342
SE_10_-_105156166_105154151_105153956_105152223_USMG5/MIR1307,7.11825345395006e-5,0.0057251811758847635
SE_10_-_105658635_105658135_105658051_105657477_OBFC1,0.0023186386176103062,0.0636566626243445
SE_10_+_105768114_105770574_105770666_105777918_SLK,0.8174456287558628,0.9510081008475817
SE_10_+_106037874_106039128_106039229_106057336_GSTO2,1.295010920466077e-6,2.3855354391359785e-4
SE_10_+_106037874_106057336_106057442_106058886_GSTO2,0.5248201029119548,0.8470845668961894
SE_10_-_111637548_111635357_111635286_111633185_XPNPEP1,0.04498699257686089,0.3481005706099785
SE_10_-_111667449_111652833_111652770_111651584_XPNPEP1,0.13806554964261206,0.5780118942586767
SE_10_-_111683160_111674857_111674769_111667573_XPNPEP1,0.42151230860715383,0.7875171072472278
SE_10_+_111988079_112004586_112004615_112038938_MXI1,0.3948945080183087,0.7711507064053463
SE_10_+_112004615_112020757_112020903_112038938_MXI1,0.30648858993727324,0.7530789157296208
SE_10_+_112635828_112636428_112636511_112640991_PDCD4,0.008231797763270345,0.13765060359342698
SE_10_-_112677879_112661370_112661296_112660284_BBIP1,0.48907111424744587,0.8316107779790587
SE_10_-_112677879_112667594_112667438_112661370_BBIP1,0.08254091096215663,0.45963751488853283
SE_10_-_112678879_112677971_112677879_112661370_BBIP1,0.2396888537935876,0.714544480598382
SE_10_+_114186117_114186546_114186617_114186976_ACSL5,0.015974427772894984,0.20384797720026102
SE_10_-_120101782_120101439_120101239_120095935_FAM204A,0.7162837808606599,0.9195653721594202
SE_10_-_120905748_120901885_120901765_120900831_SFXN4,0.8526920205078095,0.9631683875204917
SE_10_-_120921852_120920593_120920567_120920481_SFXN4,0.05336760680869684,0.37531492448406806
SE_10_-_121341434_121340050_121339983_121339522_TIAL1,0.28838730990212025,0.7530789157296208
SE_10_-_121341434_121340358_121339983_121339522_TIAL1,0.5565962484068142,0.8623554762978475
SE_10_+_121689274_121689841_121689943_121691645_SEC23IP,0.2142943468164925,0.6842938495458203
SE_10_+_123892249_123903087_123903221_123954555_TACC2,0.5032944578075803,0.8375529655573911
SE_10_+_123954691_123969389_123969484_123969912_TACC2,NaN,NaN
SE_10_+_123971223_123972857_123972892_123974906_TACC2,0.044483336524476426,0.3470082544074326
SE_10_+_123987523_123988861_123989001_123996910_TACC2,0.8398100629448512,0.9585705494183953
SE_10_+_124914001_124914434_124914628_124915174_BUB3,0.9146922755620119,0.9792161436430289
SE_10_-_126107442_126100769_126100542_126097534_OAT,0.8369483811934397,0.9578711815682518
SE_10_+_126186697_126205749_126205840_126301833_LHPP,0.46758036853625773,0.8188757393187994
SE_10_-_126453961_126451127_126450869_126449072_METTL10,0.7857740558276454,0.942470133891916
SE_10_-_127483449_127478007_127477852_127477574_AK090736,0.2813791518343223,0.7530789157296208
SE_10_+_127516207_127519131_127519220_127519989_BCCIP,0.7528593733271904,0.9271127683281588
SE_10_-_127548172_127542772_127542530_127541211_DHX32,0.055081284889467515,0.37919430664412807
SE_10_+_133748059_133748398_133748510_133753535_PPP2R2D,0.10478543543309259,0.5094740136574502
SE_10_-_134036145_134022868_134022799_134022605_STK32C,0.9059463056509751,0.978458796359318
SE_10_+_134161860_134162467_134162561_134165111_LRRC27,0.09622078233103222,0.48885122553501736
SE_10_+_134179054_134179803_134180181_134188570_LRRC27,0.8387728370590942,0.9585705494183953
SE_10_-_135111456_135110908_135110825_135107273_TUBGCP2,NaN,NaN
SE_10_-_135122327_135116484_135116296_135113617_TUBGCP2,0.020054805088856154,0.2289463438875629
SE_10_+_135193001_135193503_135193989_135194964_PAOX,0.3693394970914644,0.7580802918320115
SE_10_+_135195163_135196356_135196443_135197464_PAOX,NaN,NaN
SE_10_+_135195163_135197464_135197716_135202460_PAOX,0.06798576320055409,0.42245125218363894
SE_10_+_135195163_135197474_135197716_135202460_PAOX,0.10084460283012585,0.500106907912665
SE_10_+_135202572_135203094_135203251_135204816_PAOX,0.660237315945966,0.9036000116377185
SE_11_-_230452_224239_224078_219041_SIRT3,0.15040871059292243,0.5956372689603908
SE_11_-_236048_233534_233343_233215_SIRT3,0.6656851467671087,0.9053537062443601
SE_11_+_237144_238998_239076_244041_PSMD13,0.2861824463887169,0.7530789157296208
SE_11_+_239076_244041_244075_244161_PSMD13,0.3153626907587267,0.7530789157296208
SE_11_-_506609_504996_504824_502249_RNH1,0.1539186170902659,0.601815996503912
SE_11_-_506609_504996_504824_502181_RNH1,0.36478457750646265,0.7572164048893694
SE_11_-_507113_504996_504824_502249_RNH1,0.5634412033198138,0.8644886789088655
SE_11_-_507113_504996_504824_502181_RNH1,0.6453489393671147,0.8981879401062414
SE_11_-_533453_533358_533277_532755_HRAS,0.11485614464820819,0.5343036912317255
SE_11_+_563317_563396_563478_563558_RASSF7,6.950411922755807e-4,0.028657276017976203
SE_11_-_614174_614037_613951_613865_IRF7,0.28656079003607615,0.7530789157296208
SE_11_-_614476_614399_614174_614037_IRF7,0.3485626288714426,0.7530789157296208
SE_11_-_653962_651407_651162_644654_DEAF1,0.7898631200319213,0.9437120237240645
SE_11_+_721691_721903_721991_722091_EPS8L2,0.006021684955570446,0.11597582441411478
SE_11_-_774008_773629_773428_772521_PDDC1,0.002114732700905633,0.06023032961856167
SE_11_-_774008_773629_773522_772521_PDDC1,0.0018069786094786142,0.05642912901254024
SE_11_-_777399_775142_775066_774113_PDDC1,0.3084602125957667,0.7530789157296208
SE_11_+_830713_830866_831032_831224_EFCAB4A,0.5829367754950572,0.8736020093070526
SE_11_+_833022_834530_834591_836063_CD151,0.38118640636423373,0.7628403622018421
SE_11_+_833026_834530_834591_836063_CD151,0.003957452681662961,0.09135892987920796
SE_11_+_842915_847201_847300_850288_TSPAN4,0.3425334843803547,0.7530789157296208
SE_11_+_847300_850288_850367_862550_TSPAN4,0.5331268129052453,0.8519436589045484
SE_11_-_899340_893519_893427_884169_CHID1,0.8964428037307047,0.9743747389821529
SE_11_-_904706_903778_903704_903111_CHID1,0.1617707441895548,0.6132040057712929
SE_11_-_910775_908645_908542_904859_CHID1,0.02505732390833921,0.26012084411549014
SE_11_+_994245_1000432_1000598_1003722_AP2A2,0.1556683813665041,0.6024954753724199
SE_11_-_1316875_1311639_1311457_1310006_TOLLIP,0.46280678695162747,0.815822860591841
SE_11_-_1330696_1317024_1316875_1311639_TOLLIP,0.018343011973027047,0.2194213726628626
SE_11_+_2422028_2423069_2423209_2423524_TSSC4,0.5292107964251515,0.8502074037062426
SE_11_-_2972489_2970494_2970457_2966876_NAP1L4,0.7206324522977876,0.9211352252594328
SE_11_-_3026596_3023830_3023771_3023283_CARS,0.41773299464821756,0.7852029601206494
SE_11_-_3143227_3141854_3141651_3140861_OSBPL5,0.7124807251923226,0.9190457915028801
SE_11_-_3392205_3383119_3382973_3381795_ZNF195,0.0622646722274214,0.40244755037316343
SE_11_-_3712577_3707424_3707203_3704671_NUP98,0.4533051355933764,0.8103924998581523
SE_11_+_3832654_3838583_3838765_3845113_PGAP2,0.26797071805211564,0.7431166846436438
SE_11_+_3832654_3844139_3844223_3845113_PGAP2,0.8470471202640559,0.9602640065226045
SE_11_+_3832654_3845113_3845365_3845500_PGAP2,0.05546035953272203,0.38098910885273424
SE_11_+_4107773_4109932_4109968_4112512_STIM1,0.6997747563942647,0.9162369022320909
SE_11_+_6413386_6414446_6414617_6414847_SMPD1,0.12961075058664856,0.5656417204624048
SE_11_-_6501202_6500488_6500370_6500189_ARFIP2,0.19879006449187003,0.6648261571190769
SE_11_-_6502461_6501653_6501553_6501298_ARFIP2,0.03415366998429316,0.2991327184743958
SE_11_-_6502461_6501693_6501553_6501298_ARFIP2,0.04817267150885025,0.36192530184464106
SE_11_+_6502785_6502987_6503082_6503275_TIMM10B,0.9011016657237183,0.9768904534319861
SE_11_+_6625590_6629276_6629441_6629624_ILK,0.035896205769090216,0.30755481326990197
SE_11_+_6629719_6629924_6630020_6630115_ILK,3.805629112207969e-4,0.018430899288220292
SE_11_+_6630198_6630302_6630387_6630530_ILK,0.28657074704774604,0.7530789157296208
SE_11_+_7661101_7662264_7662296_7662710_PPFIBP2,0.09097688206021785,0.47934693579235854
SE_11_-_7687682_7687170_7687058_7686777_CYB5R2,0.2652077048770975,0.7414778941006929
SE_11_+_8009263_8013328_8013398_8013631_EIF3F,0.5518349224327732,0.8604631159801508
SE_11_-_8734098_8733583_8733451_8732778_ST5,NaN,NaN
SE_11_+_8933218_8934000_8934080_8936373_AKIP1,0.13064210590757055,0.5665565589121778
SE_11_+_8936477_8938834_8938914_8940884_AKIP1,0.06486600761186219,0.41180313514652633
SE_11_-_8985756_8983730_8983639_8977845_TMEM9B,0.0883432692399343,0.4715538160331484
SE_11_-_9051431_9049108_9048911_9047401_SCUBE2,0.13946681394228383,0.5798509217454765
SE_11_-_9068903_9055343_9055173_9052472_SCUBE2,0.8610225196473004,0.9648629132085926
SE_11_-_9182260_9173989_9173905_9172311_DENND5A,0.8752845930193747,0.9680860787696552
SE_11_-_10823596_10823321_10823208_10822634_EIF4G2,0.09204529210774555,0.4827075749773426
SE_11_+_11972029_11973244_11973316_11974288_USP47,NaN,NaN
SE_11_-_12023847_12020326_12020243_11990034_DKK3,0.7390383912739604,0.9259183691555293
SE_11_+_16760388_16765131_16765214_16766148_C11orf58,0.7953749054375957,0.9440980261914697
SE_11_+_17304490_17308181_17308264_17316871_NUCB2,0.927404793374355,0.9823240299445032
SE_11_+_17333667_17336933_17337022_17351674_NUCB2,0.7389353396340448,0.9259183691555293
SE_11_-_17981017_17940326_17940242_17899791_SERGEF,0.6697153892287955,0.9070104897879845
SE_11_-_18010144_17981183_17981017_17899791_SERGEF,5.254889413890664e-5,0.004638378942332764
SE_11_+_18354775_18357301_18357493_18359656_GTF2H1,0.5212256359415981,0.8453667438246276
SE_11_+_18418515_18420978_18421095_18422384_LDHA,0.05201887287159915,0.3715494353136547
SE_11_+_18421095_18422384_18422557_18424387_LDHA,0.5243716106665648,0.8468050609284308
SE_11_+_18425358_18426996_18427119_18428664_LDHA,0.2432679128179707,0.7185593549366657
SE_11_-_18537646_18536388_18536225_18531212_TSG101,0.8298834781190199,0.9537978494348632
SE_11_-_18548322_18541150_18541066_18537711_TSG101,0.928235086615036,0.9823240299445032
SE_11_+_31671769_31784959_31785097_31804941_ELP4,0.9286026882568033,0.9823240299445032
SE_11_-_33738916_33733051_33732930_33731889_CD59,0.367483609651996,0.7579777957689807
SE_11_-_33755041_33753014_33752970_33744009_CD59,0.26558759191680653,0.7415858222561892
SE_11_-_33757928_33753014_33752970_33744009_CD59,0.6363349935295464,0.8960540069496933
SE_11_-_33757928_33755156_33755041_33753014_CD59,0.4624356532087811,0.8154376803598264
SE_11_-_33757928_33755156_33755041_33744009_CD59,0.16328763777122468,0.6167024176538218
SE_11_-_33780033_33777521_33777317_33776046_FBXO3,0.9692798680876014,0.9953157862799359
SE_11_+_34478364_34479323_34479394_34482798_CAT,0.0585911312256631,0.39086992390671627
SE_11_+_34673157_34673284_34673352_34678455_EHF,0.31547992981665013,0.7530789157296208
SE_11_-_34937775_34918402_34918308_34916657_APIP,7.963390578517382e-6,0.0010699986329087885
SE_11_+_35198287_35201821_35201954_35208379_CD44,0.3173415874878231,0.7530789157296208
SE_11_+_35211612_35219668_35219793_35229652_CD44,0.08800493179269939,0.47057191554456534
SE_11_+_35211612_35227659_35227790_35229652_CD44,0.0848444475017641,0.4647050964184113
SE_11_+_35211612_35229652_35229753_35231512_CD44,0.08787167389224365,0.47050276020783627
SE_11_+_35211612_35231512_35231601_35232793_CD44,0.19389712412415125,0.65731643057938
SE_11_+_35211612_35232793_35232996_35236399_CD44,0.31239143034715333,0.7530789157296208
SE_11_+_35211612_35236399_35236461_35240863_CD44,0.6918071732251392,0.9135310123024991
SE_11_-_36310912_36302387_36302262_36300166_COMMD9,0.1452636361998824,0.5875362284194936
SE_11_+_36631789_36654834_36654988_36669566_C11orf74,0.007590051603645582,0.13234500666448273
SE_11_+_36654988_36657601_36657667_36669566_C11orf74,0.009138513426826943,0.14597337321369303
SE_11_+_43333746_43340190_43340351_43342371_API5,0.9741213461597665,0.9957578507150642
SE_11_+_43436326_43457714_43457884_43464875_TTC17,0.35783112470864153,0.7531008346835975
SE_11_+_44092865_44094997_44095067_44096162_ACCS,0.12373900627258057,0.5548306980624684
SE_11_+_44626732_44626905_44626979_44636822_CD82,0.8561798233712664,0.9642336531859831
SE_11_-_44959758_44959164_44959106_44958903_TP53I11,0.9012469948434623,0.9768904534319861
SE_11_-_44972228_44960846_44960717_44959917_TP53I11,0.13500570218993835,0.5733531206835542
SE_11_-_44972228_44962628_44962554_44959917_TP53I11,0.5747530694169054,0.8695873089601046
SE_11_+_45949620_45949728_45949923_45950181_GYLTL1B,0.0020337375977331857,0.058952581481499275
SE_11_+_46391100_46391491_46391559_46392863_DGKZ,0.2614041992442238,0.737524051276749
SE_11_+_46403683_46403844_46404011_46404137_MDK,0.28507696688111556,0.7530789157296208
SE_11_+_46681035_46686399_46686509_46686933_ATG13,0.31449491759981635,0.7530789157296208
SE_11_-_46780473_46776617_46776438_46775047_CKAP5,0.8467186888548536,0.9601245180114459
SE_11_+_46958402_47008759_47008861_47073939_C11orf49,0.4920145369305259,0.8319766303900493
SE_11_+_47008861_47073939_47074069_47159196_C11orf49,0.3172429130460908,0.7530789157296208
SE_11_+_47074069_47158867_47159111_47159196_C11orf49,0.13946324305096955,0.5798509217454765
SE_11_-_47194977_47194302_47194261_47193884_ARFGAP2,0.06097167848691547,0.3985640710221989
SE_11_-_47196733_47196649_47196566_47195391_ARFGAP2,0.8460639587587802,0.9598437373810224
SE_11_-_47198067_47197474_47197402_47193351_ARFGAP2,0.8397692178597796,0.9585705494183953
SE_11_+_47238023_47238409_47238600_47254365_DDB2,0.7085235965872895,0.9173159914401803
SE_11_+_47238600_47254365_47254510_47256124_DDB2,0.5692522687584899,0.8665135655901157
SE_11_+_47254510_47254778_47255025_47256124_DDB2,NaN,NaN
SE_11_+_47256223_47256308_47256485_47256821_DDB2,0.39749619591500585,0.7734000915183076
SE_11_+_47256963_47259170_47259263_47259388_DDB2,0.16833062479374036,0.6235905851356671
SE_11_-_47267233_47266945_47266856_47266418_ACP2,0.0097092557699598,0.15169549951944034
SE_11_-_47267233_47266973_47266856_47266418_ACP2,0.0097092557699598,0.15169549951944034
SE_11_-_47267233_47266978_47266856_47266418_ACP2,0.0097092557699598,0.15169549951944034
SE_11_-_47267233_47267123_47267025_47266945_ACP2,0.5515020198932521,0.8604631159801508
SE_11_-_47270227_47269684_47269589_47269278_ACP2,0.08569507707770714,0.46517275442228767
SE_11_+_47283000_47283098_47283277_47283470_NR1H3,0.5294449578828296,0.8503432518604693
SE_11_+_47308085_47310519_47310578_47310942_MADD,0.11015314211609291,0.5231014703151339
SE_11_+_47312367_47314094_47314147_47315434_MADD,0.16819418231952432,0.6235905851356671
SE_11_+_47330250_47330531_47330593_47330832_MADD,0.6851783939227831,0.9114889230776251
SE_11_+_47346128_47348289_47348358_47350209_MADD,0.9525027586579229,0.9885083150051919
SE_11_-_47447418_47446797_47446672_47446262_PSMC3,0.34566567721882635,0.7530789157296208
SE_11_+_47587538_47591252_47591443_47593023_PTPMT1,0.41153871796444896,0.7812659138044742
SE_11_-_47656224_47653263_47653206_47652639_MTCH2,0.13035258954031803,0.5660137118394832
SE_11_-_49175398_49170283_49170191_49168497_FOLH1,0.20260325456101114,0.6695404428070915
SE_11_-_49208196_49207407_49207221_49204794_FOLH1,0.3741857705841004,0.7586677943974811
SE_11_-_49227619_49221993_49221807_49214446_FOLH1,0.36487486338833597,0.757266184764344
SE_11_-_49229844_49228426_49228330_49227724_FOLH1,0.8713274398049025,0.9664398067409723
SE_11_+_57365195_57365722_57365794_57367352_SERPING1,0.29646797513656914,0.7530789157296208
SE_11_+_57365794_57367337_57367850_57369508_SERPING1,0.48805280988517874,0.8311438201721715
SE_11_+_57365794_57367352_57367850_57369508_SERPING1,0.5385683734744786,0.8546601908367403
SE_11_+_57374020_57379190_57379409_57381801_SERPING1,0.8900427573956893,0.9715236715416007
SE_11_+_57374020_57379301_57379409_57381801_SERPING1,0.9547194144206391,0.9896397197402541
SE_11_+_57435659_57439493_57440666_57449894_ZDHHC5,0.03627631669984429,0.3100024690689658
SE_11_+_57505140_57505308_57505498_57505826_TMX2,0.0018544012088223213,0.056628652957111586
SE_11_+_57505140_57505385_57505498_57505826_TMX2,0.004132755440993489,0.0937702595972885
SE_11_+_57573507_57573933_57573950_57574387_TMX2-CTNND1/CTNND1,0.6233339152284564,0.8920759181529818
SE_11_+_57578958_57581783_57581845_57582866_TMX2-CTNND1/CTNND1,0.5688746769216888,0.8663978777333788
SE_11_+_57582972_57583387_57583473_57583769_CTNND1,0.20891777342915888,0.6783118189344851
SE_11_-_59361483_59361197_59361077_59349027_OSBP,0.9812670067941367,0.9971863067281199
SE_11_+_59540767_59554510_59554609_59556346_STX3,0.2849408144909849,0.7530789157296208
SE_11_+_59560987_59562845_59562955_59564756_STX3,0.9590773373606771,0.9915953295430633
SE_11_+_59562955_59564756_59564869_59568328_STX3,0.7627524046690227,0.9314376668188759
SE_11_-_59949054_59947438_59947304_59945789_MS4A6A,0.5348710060607018,0.852862487252338
SE_11_-_60709507_60708762_60708594_60707110_SLC15A3,0.2312109227689154,0.7052830985130542
